생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
신당.황학,7.150867386904814,5.222494705266289,4.921555424808225,4.342696517183711,3.1245125978473314,7.80072682992316,5.9053216780047215,5.038676340443295,4.908357985918529,3.85824746382746
신대방,3.5084891297978724,1.989628978585829,2.062908217693517,1.655874584105751,1.0785372937226332,4.00483833336704,2.1026673563494094,2.1279200719664035,1.820882389523277,1.4896554878535573
신림,8.308272930593555,5.554697994812382,3.56776954602223,2.7039692058539466,1.8214568364494526,8.855585567147463,4.58495166388803,3.1108614570095345,2.9310883357293407,2.5643451334603715
신월1,3.723788637002251,1.6856204589084818,1.642797127021853,1.6987612877812615,1.4192945421812337,3.4855892997558975,1.599121219941946,1.7823085007404627,1.8493226925664519,1.7170665048925295
신월2,4.279952155625708,1.878933341474789,1.9936096774438141,1.6865775818272926,1.4003210083746762,4.178079436096058,1.9979782325067088,2.175615371668625,2.1801401966988316,1.993437207204338
신정,8.864214665327848,3.2779654490141863,3.9794052067733827,3.4339704550816967,2.386272710633826,9.29487992610192,3.8811941238052032,4.739793703857386,4.289670779768272,3.392086666343614
신촌,9.522077237685474,4.415273320253374,3.612268107492431,3.139382287036461,1.934446867757849,13.773631251988894,5.133291621610612,3.909291716816174,3.7024717565650778,2.4144648946974883
쌍문,4.325988346412488,1.586229348022334,1.8022435063695965,1.6467937906962709,1.4623856652014977,4.485887790176379,1.8978000103579094,2.1657838156182017,2.4756813515119367,2.1640549051813287
아현,9.059431331709723,5.140164660941007,5.111613149339289,4.053090825710836,2.4283879190630677,11.683441236142416,6.144130868787868,5.185401785559958,4.4121625955420525,3.0838271525812893
암사,5.555253103593443,2.4866328213282833,2.7121093132629333,2.1409936404932033,1.7174184102296612,5.0668851275312745,2.949451746185478,3.013286187415415,2.727766387760191,2.3521437391183855
압구정.청담,9.391249550092247,7.144413915009714,7.623105107128057,5.62745158756002,3.3418574717843934,12.93416045148237,9.108842424794124,7.327768663433402,5.215272094742226,3.907619485525759
양재,10.382773124225265,7.84983747766011,8.675065221836922,6.304795107099498,3.7015342906784596,10.381879884134571,6.832606290147123,6.282717729679831,4.921352094950446,3.9800477388946156
여의도,6.1873005121227465,9.047073464384631,9.252226391319583,5.6942625973427985,2.186043082171691,7.88624491276384,7.219286963054962,5.195113380722729,3.1917523101499925,2.271995484774402
역삼.논현 ,20.199535741969253,20.038739292827092,18.279205430573896,11.07080583937895,5.299073759779997,25.596219679490446,19.375417811298515,13.081496614910838,7.940468056734559,5.7868287105525384
연신내,10.21357508969138,4.201929494840862,4.721437049574501,3.857111815018186,2.9147887494224656,11.74508863564231,5.115530061043217,5.560374180032678,5.63531004126246,4.424135309623993
