생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
방배,9.484980128305034,5.082214430408844,5.588868576397519,4.638125314409542,3.1349154385423312,11.069442378449432,5.651163127380616,5.770529901106354,5.209834451601448,4.138131252857325
방학,4.451076743460209,1.7054495836773533,2.0147128847148656,2.21702648514207,1.8092981776193942,3.843450062699331,1.6774256651551187,2.347038565355478,2.8358825062444115,2.4897039324720023
번동,1.9762532965855948,0.7700102657531106,1.001206149365008,1.016367966843035,0.7652908104980519,1.8492580049156313,0.8082710837222603,1.0913126559830129,1.1571753852117517,1.134259385997311
봉천,9.407814924108648,4.5556152949810835,3.923553829500424,3.1704347716980465,2.4455504028059165,9.9127719541916,4.331846101726289,3.985616628211313,3.9744646754557316,3.415883173230464
불광,6.375044619557947,2.9919830552194835,3.051849749003569,3.0330567145606087,2.3956711319723776,6.3048722034058455,3.310661621176911,3.7445005853384785,4.314759308299931,3.6941652113690076
사당,7.443877748211947,3.836468087582786,3.768670998215653,3.1624704699259247,2.687599478569856,7.76906636905817,4.228073768313328,3.9959420823624274,4.001887437490912,3.779549617370772
삼각산,6.431269627133175,2.338165420199891,3.059771891647905,2.920518752342572,2.208892864817105,7.764658564323629,2.855103052959127,4.060507481756646,4.096456559060269,3.2823339771913553
삼성,8.052959989913616,8.813362197321174,8.245629898754926,4.59980158425623,2.146983903911383,10.8410134789746,8.68993456155126,6.164130779518694,3.8069625575425463,2.4302514126357635
상계,3.0691999622760604,1.1183099592724495,1.446080123739445,1.574869393448515,1.419356051233951,2.9493158625962743,1.1852767296045545,1.6589941565225688,2.071606319818662,1.914073646435316
상도,9.538655924609833,3.4422068476673986,3.4931540354688733,2.748841637105921,2.1580148916457644,9.158027358453145,3.7727261700904573,3.931183234012767,3.8415178916092976,3.5728838437741444
상암,5.024500548366867,4.257341486197404,4.5745534902901985,2.6355648442008093,1.2577565309063152,5.973163464713708,4.033636699264997,3.219096565043504,1.8240447686617447,1.1859873483293637
서초,19.832414536659275,15.431976501322504,15.663065585364848,10.743119241530453,5.729183836802022,24.519581603169076,15.6847838606274,11.8800646167662,8.387904402454755,5.4445878221803
석촌,7.1566354329562865,4.2154583454277805,3.9749160502226992,3.246177729375239,2.339443880666318,7.203224311083555,4.745698132435684,4.162346016382101,3.8304596484036995,3.246730259602361
성북.동선,15.30904047029439,5.109705613383571,4.7493090528757955,4.514610279884155,2.974507344687923,17.10747018693911,5.598948399922979,5.509509328675118,5.288522940864632,3.917821781071215
성산,6.715185296366102,4.187116900465372,4.284759258255398,3.1076755531649316,2.0153041764731427,8.25754243141398,4.92308687432544,4.499336731393157,3.665684490555893,2.6619620228806316
